date,avg_temp_c,min_temp_c,max_temp_c,precipitation_mm
1967-09-04,19.7,12.8,25.0,0.7
1967-09-08,9.7,3.9,17.8,0.0
1967-09-10,11.8,5.0,17.8,0.0
1967-09-11,14.3,7.8,21.1,0.0
1967-09-12,16.8,11.1,22.8,0.0
1967-09-16,11.1,5.0,21.1,0.0
1967-09-17,7.2,3.9,12.8,0.0
1967-09-18,6.1,0.0,12.8,0.0
1967-09-19,9.4,1.1,16.1,0.0
1967-09-21,10.1,6.1,17.2,0.0
1967-09-22,12.1,3.9,20.0,0.0
1967-09-24,14.8,11.1,20.0,0.0
1967-09-27,8.6,7.2,12.2,0.0
1967-09-28,9.8,6.1,12.8,6.6
1967-10-01,4.3,0.0,7.8,0.0
1967-10-02,3.8,-1.1,7.8,0.6
1967-10-04,5.3,0.0,12.2,0.1
1967-10-05,6.7,3.9,12.2,0.0
1967-10-09,10.9,8.9,12.2,0.7
1967-10-10,10.3,7.8,12.2,12.6
1967-10-11,9.5,7.2,12.8,0.1
1967-10-12,7.1,6.1,7.8,0.9
1967-10-14,10.2,7.2,13.9,0.0
1967-10-16,9.9,6.1,16.1,0.0
1967-10-20,2.7,1.1,7.2,8.6
1967-10-22,7.8,5.0,13.9,0.0
1967-10-25,4.4,0.0,10.0,0.0
1967-10-26,5.4,2.8,8.9,1.5
1967-10-27,4.4,-2.2,11.1,0.0
1967-10-28,5.9,2.2,13.9,0.4
1967-10-29,8.6,5.0,12.2,0.0
1967-10-31,7.3,2.2,13.9,0.0
1967-11-01,6.5,1.1,12.8,0.0
1967-11-03,5.3,2.2,11.1,0.0
1967-11-04,4.7,0.0,12.2,0.0
1967-11-05,2.1,-1.1,11.1,0.0
1967-11-07,4.0,0.0,10.0,0.0
1967-11-09,2.6,-1.1,11.1,0.0
1967-11-10,1.9,-2.8,8.9,0.2
1967-11-12,1.2,-1.1,2.8,0.3
1967-11-14,2.1,1.1,3.9,1.9
1967-11-15,1.7,1.1,2.8,0.4
1967-11-16,1.8,0.0,3.9,0.3
1967-11-17,4.1,2.8,6.1,10.3
1967-11-27,-7.7,-10.0,-5.0,2.3
1967-11-30,-14.4,-17.8,-10.0,0.0
1967-12-06,-7.0,-10.0,-1.1,1.1
1967-12-07,-2.1,-3.9,-1.1,0.0
1967-12-14,-18.3,-20.0,-12.8,0.2
1967-12-16,-9.1,-13.9,-7.2,0.4
1967-12-23,-22.7,-26.1,-17.8,0.9
1967-12-29,-18.9,-21.1,-12.2,0.0
1968-01-03,0.8,-5.0,2.2,1.7
1968-01-11,-26.8,-28.9,-22.8,0.0
1968-01-14,-7.9,-10.0,-7.2,3.5
1968-01-17,-12.9,-21.1,-11.1,6.1
1968-01-20,-26.7,-32.2,-25.0,0.0
1968-01-21,-29.2,-32.2,-25.0,0.0
1968-01-22,-21.9,-28.9,-18.9,0.6
1968-01-27,-6.6,-15.0,-2.8,4.5
1968-02-02,-2.9,-6.1,-1.1,0.0
1968-02-04,-11.5,-15.0,-7.2,0.0
1968-02-10,-20.9,-27.2,-11.1,0.0
1968-02-15,-10.0,-12.8,-6.1,1.1
1968-02-18,-2.7,-6.1,2.2,14.6
1968-02-21,-14.4,-17.8,-10.0,0.0
1968-02-23,-2.4,-7.8,1.1,1.3
1968-02-25,-15.8,-21.1,-12.8,0.0
1968-02-29,-13.4,-17.8,-7.2,0.0
1968-03-01,-14.4,-18.9,-8.9,0.0
1968-03-02,-12.4,-22.2,-6.1,0.0
1968-03-05,-10.2,-17.8,-2.8,0.0
1968-03-07,-7.1,-7.8,-3.9,7.0
1968-03-11,-5.4,-11.1,-1.1,2.4
1968-03-14,-6.9,-17.2,-1.1,0.5
1968-03-17,-0.9,-2.2,1.1,2.2
1968-03-19,-0.1,-2.8,2.2,16.2
1968-03-26,1.3,-1.1,3.9,0.0
1968-03-30,2.4,1.1,5.0,0.0
1968-04-03,2.1,-3.9,5.0,0.1
1968-04-04,3.7,2.2,6.1,0.4
1968-04-07,11.4,7.2,16.1,0.0
1968-04-08,9.4,5.0,17.2,0.0
1968-04-11,8.0,6.1,12.2,0.6
1968-04-13,6.3,1.1,11.1,0.1
1968-04-14,3.9,2.2,7.8,0.4
1968-04-16,5.6,2.2,12.2,0.3
1968-04-18,-0.1,-5.0,3.9,0.0
1968-04-27,12.4,2.2,22.2,0.0
1968-04-29,7.2,-1.1,12.8,0.0
1968-05-08,19.8,11.1,27.8,0.0
1968-05-10,16.6,12.2,22.2,0.0
1968-05-13,20.6,12.8,27.2,0.0
1968-05-14,20.5,12.8,30.0,10.0
1968-05-15,18.7,13.9,26.1,0.7
1968-05-17,13.1,6.1,20.0,0.0
1968-05-19,19.1,8.9,25.0,0.0
1968-05-22,11.2,6.1,17.2,0.0
1968-05-27,8.3,2.8,12.2,0.0
1968-06-02,14.1,8.9,20.0,0.4
1968-06-03,11.8,7.2,18.9,1.7
1968-06-06,16.2,8.9,22.2,0.0
1968-06-11,22.4,15.0,28.9,0.0
1968-06-14,13.5,6.1,20.0,0.0
1968-06-16,20.0,8.9,28.9,0.0
1968-06-17,16.3,11.1,23.9,0.0
1968-06-20,22.1,15.0,32.2,0.0
1968-06-28,20.3,15.0,27.2,0.0
1968-07-06,22.8,17.8,30.0,0.0
1968-07-07,24.6,17.2,30.0,0.0
1968-07-08,22.4,18.9,37.8,9.7
1968-07-10,14.7,12.8,18.9,1.9
1968-07-12,13.1,6.1,21.1,0.1
1968-07-13,14.6,12.8,18.9,5.6
1968-07-17,18.1,15.0,21.1,0.6
1968-07-19,17.1,12.2,22.8,0.0
1968-07-20,15.1,12.2,20.0,26.1
1968-07-23,13.0,8.9,17.2,0.0
1968-07-24,12.8,6.1,17.8,0.0
1968-07-26,15.0,12.2,18.9,1.1
1968-07-29,17.2,10.0,25.0,0.6
1968-07-30,15.0,13.9,20.0,4.8
1968-08-02,15.5,7.2,21.1,0.0
1968-08-03,17.8,10.0,25.0,0.0
1968-08-08,16.7,8.9,22.8,0.0
1968-08-12,18.2,13.9,27.2,2.2
1968-08-18,15.3,10.0,23.9,0.0
1968-08-19,18.6,10.0,25.0,0.0
1968-08-21,18.8,13.9,27.8,0.0
1968-08-25,21.7,15.0,28.9,0.0
1968-09-01,19.9,12.2,27.8,0.0
1968-09-02,16.3,11.1,27.8,0.0
1968-09-05,19.2,10.0,26.1,0.0
1968-09-06,18.9,12.2,26.1,2.9
1968-09-07,15.0,10.0,22.2,0.0
1968-09-25,13.7,7.8,20.0,1.4
1968-10-01,3.7,2.2,7.2,1.2
1968-10-04,7.9,2.2,13.9,0.0
1968-10-09,5.1,1.1,11.1,0.0
1968-10-10,9.6,2.8,16.1,0.0
1968-10-12,1.8,-2.8,3.9,0.0
1968-10-14,8.2,7.2,10.0,1.7
1968-10-15,7.9,7.2,12.2,2.0
1968-10-18,1.0,-2.2,2.8,0.0
1968-10-26,-6.0,-10.0,-2.2,0.3
1968-10-27,-2.3,-7.2,0.0,1.8
1968-10-29,-8.8,-17.8,-5.0,0.0
1968-10-30,-2.8,-7.8,0.0,0.0
1968-11-05,1.1,-2.8,6.1,0.0
1968-11-09,-5.4,-7.8,-1.1,0.0
1968-11-10,-4.1,-8.9,-2.2,0.0
1968-11-11,-2.2,-2.8,-1.1,0.0
1968-11-15,-9.4,-13.9,-5.0,0.0
1968-11-17,-10.2,-12.8,-6.1,0.0
1968-11-25,-1.8,-7.8,1.1,4.8
1968-12-02,-3.7,-7.2,-2.8,1.5
1968-12-06,-2.3,-7.8,-1.1,0.0
1968-12-07,-0.6,-2.2,1.1,1.3
1968-12-08,-2.4,-2.8,-1.1,4.7
1968-12-10,-22.9,-23.9,-20.0,0.5
1968-12-12,-19.3,-23.9,-12.2,0.0
1968-12-13,-6.1,-12.2,-3.9,0.0
1968-12-26,-7.9,-8.9,-7.2,0.0
1969-01-05,-19.3,-22.8,-11.1,0.0
1969-01-09,-18.0,-22.2,-11.1,0.0
1969-01-17,-7.7,-10.0,-5.0,0.4
1969-01-23,-22.5,-28.9,-17.8,0.0
1969-01-26,-23.3,-25.0,-20.0,0.0
1969-01-28,-21.2,-26.1,-17.2,0.0
1969-01-31,-28.3,-30.0,-22.8,0.0
1969-02-10,-24.6,-30.0,-17.2,0.0
1969-02-13,-17.8,-22.8,-12.8,0.0
1969-02-15,-14.9,-17.8,-7.8,0.0
1969-02-16,-14.3,-18.9,-6.1,0.0
1969-02-18,-11.9,-17.2,-2.2,0.0
1969-02-21,-10.2,-13.9,-3.9,0.0
1969-02-22,-11.3,-16.1,0.0,0.0
1969-02-23,-9.6,-17.2,-2.8,0.0
1969-02-24,-10.1,-17.2,-2.8,0.0
1969-03-01,-12.7,-17.8,-6.1,0.0
1969-03-03,-10.2,-16.1,-2.8,0.0
1969-03-06,-10.2,-17.2,-5.0,0.9
1969-03-09,-5.6,-10.0,-1.1,0.4
1969-03-12,-6.2,-12.2,1.1,0.0
1969-03-27,-12.8,-18.9,-5.0,0.0
1969-04-05,0.3,-2.2,2.8,0.6
1969-04-20,12.7,6.1,17.8,0.0
1969-04-22,4.7,2.2,8.9,3.9
1969-04-24,11.1,7.2,15.0,0.8
1969-04-25,15.8,10.0,22.8,0.0
1969-04-27,9.3,3.9,15.0,0.0
1969-05-05,7.4,1.1,15.0,0.0
1969-05-07,8.6,3.9,12.8,1.2
1969-05-09,11.2,3.9,18.9,0.0
1969-05-10,13.8,7.8,22.2,0.0
1969-05-11,16.8,8.9,26.1,0.0
1969-05-29,12.8,7.8,17.2,2.1
1969-06-05,15.1,10.0,22.8,1.2
1969-06-18,17.6,12.8,25.0,0.0
1969-06-24,13.3,7.2,17.8,4.2
1969-06-30,14.2,11.1,21.1,4.9
1969-07-03,18.3,12.8,26.1,1.0
1969-07-11,21.5,13.9,27.8,0.0
1969-07-23,15.9,11.1,21.1,0.0
1969-07-29,16.2,7.8,22.2,0.0
1969-08-10,15.8,11.1,22.2,0.0
1969-08-13,17.6,12.2,23.9,4.0
1969-08-17,12.7,10.0,17.8,0.3
1969-08-19,13.9,7.8,21.1,2.4
1969-08-20,18.5,15.0,25.0,11.5
1969-08-22,17.2,15.0,22.8,0.3
1969-08-24,20.1,10.0,26.1,0.0
1969-08-30,24.4,17.2,32.8,0.0
1969-08-31,21.2,15.0,27.8,0.0
1969-09-02,14.9,12.2,20.0,0.0
1969-09-11,13.1,3.9,20.0,0.0
1969-09-18,14.0,10.0,23.9,8.3
1969-09-21,7.1,2.2,10.0,0.0
1969-09-30,8.0,5.0,11.1,0.0
1969-10-01,7.6,3.9,12.8,0.0
1969-10-12,3.9,0.0,7.8,0.0
1969-10-14,6.4,3.9,7.8,0.0
1969-10-15,6.4,5.0,7.8,0.0
1969-10-16,7.4,6.1,8.9,0.0
1969-10-17,6.4,5.0,7.8,0.0
1969-10-20,5.6,2.2,7.8,0.0
1969-10-26,-2.4,-7.2,2.2,0.3
1969-10-30,0.0,-3.9,2.2,2.0
1969-10-31,0.8,-2.2,2.8,1.7
1969-11-04,0.6,-2.2,3.9,1.0
1969-11-05,0.3,-2.8,5.0,4.9
1969-11-09,-4.3,-8.9,-2.2,0.6
1969-11-12,1.6,1.1,2.8,0.9
1969-11-13,2.6,1.1,3.9,2.0
1969-11-16,1.1,0.0,2.8,0.0
1969-11-21,3.7,2.2,5.0,2.9
1969-11-25,5.6,3.9,7.2,0.0
1969-11-30,-2.2,-2.8,0.0,0.0
1969-12-05,-1.6,-3.9,0.0,4.9
1969-12-10,-10.8,-15.0,-7.2,0.0
1969-12-12,-5.9,-7.8,-5.0,0.0
1969-12-14,-5.4,-6.1,-3.9,0.3
1969-12-17,-8.3,-10.0,-7.2,1.4
1969-12-18,-7.4,-8.9,-6.1,6.9
1969-12-19,-8.7,-8.9,-7.8,10.8
1969-12-21,-14.1,-17.8,-11.1,0.8
1969-12-22,-9.7,-11.1,-7.8,8.7
1969-12-26,-18.5,-20.0,-15.0,0.0
1969-12-27,-15.8,-22.2,-12.2,0.5
1970-01-02,-18.7,-25.0,-11.1,0.0
1970-01-04,-2.5,-3.9,-1.1,0.4
1970-01-05,-2.3,-3.9,-1.1,0.0
1970-01-12,-19.7,-22.8,-17.2,0.0
1970-01-14,-5.7,-7.2,-2.8,0.0
1970-01-18,-23.4,-26.1,-18.9,0.0
1970-01-20,-13.4,-17.2,-11.1,0.0
1970-01-24,-7.6,-15.0,-6.1,0.8
1970-01-26,-8.3,-11.1,-7.2,0.0
1970-02-02,-14.6,-20.0,-12.2,0.2
1970-02-03,-16.5,-18.9,-11.1,0.0
1970-02-05,0.8,-2.2,1.1,2.3
1970-02-08,-12.6,-13.9,-8.9,0.2
1970-02-09,-9.9,-17.8,-3.9,2.0
1970-02-10,-2.4,-5.0,-1.1,1.4
1970-02-14,-14.6,-25.0,-8.9,0.0
1970-02-16,-0.9,-11.1,2.2,1.9
1970-02-21,-8.6,-12.2,-6.1,0.0
1970-02-25,-8.8,-16.1,-2.8,0.0
1970-02-28,-9.6,-15.0,-6.1,0.0
1970-03-03,-4.9,-10.0,-2.2,2.6
1970-03-10,-7.0,-16.1,2.2,0.0
1970-03-11,-5.2,-15.0,1.1,0.0
1970-03-13,-4.3,-10.0,0.0,0.0
1970-03-16,-0.4,-2.8,2.2,0.9
1970-03-19,-5.1,-8.9,-2.2,0.0
1970-03-24,-0.1,-2.8,2.2,0.0
1970-04-01,1.9,-2.2,5.0,2.8
1970-04-02,4.0,-1.1,7.8,0.0
1970-04-03,5.6,2.8,10.0,0.0
1970-04-05,6.2,2.8,8.9,0.0
1970-04-06,7.7,5.0,11.1,0.0
1970-04-09,6.8,-1.1,12.8,0.0
1970-04-10,6.9,0.0,12.2,0.1
1970-04-11,8.2,6.1,12.8,8.8
1970-04-12,10.5,5.0,16.1,0.1
1970-04-13,11.6,7.8,16.1,8.2
1970-04-15,1.8,1.1,3.9,0.7
1970-04-17,4.7,2.2,6.1,0.0
1970-04-19,6.1,3.9,10.0,0.0
1970-04-20,2.9,0.0,7.2,0.0
1970-04-23,4.9,2.2,7.8,1.3
1970-04-24,5.8,0.0,8.9,0.0
1970-04-26,13.9,6.1,18.9,0.0
1970-04-27,15.1,7.2,22.8,0.0
1970-04-29,14.1,7.8,20.0,1.2
1970-04-30,20.0,13.9,27.8,0.0
1970-05-01,18.5,12.2,26.1,0.0
1970-05-02,19.6,11.1,27.8,0.0
1970-05-03,22.4,16.1,28.9,0.0
1970-05-04,21.7,15.0,30.0,0.0
1970-05-06,15.7,5.0,21.1,0.0
1970-05-07,18.4,12.2,25.0,0.0
1970-05-08,15.9,12.2,22.2,0.0
1970-05-09,11.8,7.2,20.0,0.0
1970-05-10,11.8,7.8,17.2,1.9
1970-05-11,8.7,6.1,11.1,17.9
1970-05-12,7.7,2.2,13.9,0.0
1970-05-13,9.1,1.1,17.8,0.0
1970-05-14,10.9,6.1,16.1,0.0
1970-05-15,11.7,7.8,17.2,11.6
1970-05-18,9.6,1.1,17.2,0.0
1970-05-19,12.4,3.9,17.8,0.0
1970-05-20,15.8,6.1,22.2,0.0
1970-05-22,15.9,8.9,22.8,0.0
1970-05-23,15.5,11.1,22.8,0.9
1970-05-24,16.4,13.9,20.0,7.6
1970-05-27,8.4,2.8,12.8,0.0
1970-05-28,8.1,3.9,12.2,0.0
1970-05-29,9.4,7.2,12.2,0.3
1970-05-30,11.5,7.2,17.2,0.0
1970-05-31,13.3,6.1,20.0,0.0
1970-06-01,17.3,11.1,23.9,0.0
1970-06-02,16.8,12.2,25.0,9.2
1970-06-03,17.9,12.2,23.9,0.4
1970-06-04,18.2,10.0,23.9,0.0
1970-06-07,20.3,11.1,26.1,0.0
1970-06-09,12.3,5.0,17.8,0.0
1970-06-10,15.8,7.8,25.0,0.0
1970-06-11,22.1,12.8,26.1,0.0
1970-06-12,22.1,12.2,27.2,0.0
1970-06-13,22.8,13.9,28.9,0.0
1970-06-14,22.2,15.0,28.9,9.0
1970-06-16,12.6,7.8,17.2,3.3
1970-06-18,12.6,10.0,20.0,1.4
1970-06-19,15.8,10.0,21.1,0.0
1970-06-20,14.2,8.9,20.0,1.9
1970-06-21,14.4,8.9,18.9,0.0
1970-06-22,11.8,7.8,16.1,5.1
1970-06-24,14.2,10.0,21.1,0.0
1970-06-25,15.0,7.8,21.1,0.0
1970-06-26,17.6,8.9,22.8,0.0
1970-06-27,17.8,10.0,25.0,0.0
1970-06-28,19.3,12.2,27.2,0.0
1970-06-29,18.0,12.8,22.8,1.7
1970-07-03,19.6,13.9,26.1,1.6
1970-07-04,23.9,15.0,31.1,0.0
1970-07-05,21.2,17.8,30.0,21.1
1970-07-07,17.1,13.9,22.2,0.0
1970-07-08,19.9,12.8,26.1,0.0
1970-07-09,21.2,13.9,22.8,0.0
1970-07-10,17.8,10.0,22.8,0.0
1970-07-13,17.8,12.2,23.9,0.0
1970-07-14,17.3,11.1,22.8,6.2
1970-07-16,24.3,16.1,31.1,0.0
1970-07-18,26.1,16.1,33.9,0.0
1970-07-19,27.6,20.0,33.9,0.0
1970-07-20,23.6,20.0,27.2,2.6
1970-07-21,21.1,17.2,25.0,0.0
1970-07-22,21.1,17.2,27.2,0.7
1970-07-23,21.5,13.9,28.9,0.0
1970-07-25,19.2,10.0,23.9,0.0
1970-07-26,18.4,12.8,23.9,0.0
1970-07-27,20.1,12.2,26.1,0.0
1970-07-28,20.2,12.8,26.1,0.0
1970-07-29,19.6,13.9,26.1,0.0
1970-07-30,18.0,15.0,25.0,28.9
1970-08-01,19.9,15.0,25.0,0.0
1970-08-02,19.7,16.1,25.0,12.0
1970-08-04,19.7,12.8,26.1,0.0
1970-08-05,19.2,12.2,27.2,0.0
1970-08-06,20.3,12.8,27.8,0.0
1970-08-07,21.1,13.9,27.8,0.0
1970-08-08,21.9,15.0,27.8,0.0
1970-08-09,21.3,16.1,27.2,0.0
1970-08-11,21.9,12.8,30.0,0.0
1970-08-12,23.9,15.0,32.2,0.0
1970-08-13,22.9,17.8,31.1,0.0
1970-08-14,18.9,16.1,22.8,0.9
1970-08-15,18.8,16.1,23.9,0.9
1970-08-16,16.9,15.0,21.1,17.9
1970-08-18,12.8,12.2,16.1,0.6
1970-08-20,13.5,12.2,16.1,0.0
1970-08-21,11.6,10.0,12.8,11.2
1970-08-22,14.7,8.9,20.0,0.0
1970-08-23,14.8,7.8,17.8,0.0
1970-08-24,14.4,6.1,21.1,0.0
1970-08-27,10.6,3.9,16.1,0.0
1970-08-28,9.6,7.2,12.8,0.0
1970-08-29,12.3,5.0,17.2,0.0
1970-08-30,16.2,10.0,22.2,0.0
1970-08-31,17.8,11.1,23.9,0.0
1970-09-03,15.7,7.8,22.2,0.0
1970-09-04,16.9,8.9,22.2,0.0
1970-09-05,15.6,12.2,18.9,6.5
1970-09-07,10.6,8.9,15.0,6.5
1970-09-09,8.9,6.1,12.8,0.0
1970-09-11,8.2,2.8,12.8,0.0
1970-09-12,12.5,3.9,18.9,0.0
1970-09-14,12.0,11.1,15.0,5.3
1970-09-16,15.6,12.2,20.0,0.1
1970-09-17,15.1,7.8,22.8,0.0
1970-09-19,18.0,12.8,23.9,0.0
1970-09-21,14.9,8.9,22.2,0.6
1970-09-22,16.6,11.1,22.8,0.0
1970-09-25,6.8,2.8,11.1,0.0
1970-09-26,7.2,3.9,11.1,0.3
1970-09-30,1.4,-1.1,2.8,6.1
1970-10-01,0.0,-2.2,2.2,1.0
1970-10-02,0.9,-1.1,2.8,0.8
1970-10-03,5.1,-1.1,7.8,2.0
1970-10-04,8.6,7.2,11.1,5.7
1970-10-08,8.1,2.8,12.2,0.0
1970-10-09,7.3,5.0,11.1,0.0
1970-10-10,7.4,5.0,10.0,1.8
1970-10-11,8.5,7.2,11.1,0.0
1970-10-12,7.1,6.1,7.8,2.6
1970-10-13,3.7,2.2,7.2,2.0
1970-10-14,2.1,1.1,2.8,4.5
1970-10-15,1.9,1.1,3.9,3.8
1970-10-16,1.7,0.0,2.8,1.7
1970-10-17,2.3,0.0,3.9,1.1
1970-10-19,6.3,5.0,8.9,0.0
1970-10-20,6.1,1.1,10.0,0.0
1970-10-21,6.3,1.1,11.1,0.0
1970-10-23,11.2,10.0,12.2,3.3
1970-10-24,9.6,6.1,12.8,0.0
1970-10-26,3.1,0.0,6.1,1.9
1970-10-27,4.4,2.2,7.8,0.0
1970-10-29,0.9,0.0,2.8,0.6
1970-11-03,-5.4,-7.2,-3.9,8.8
1970-11-04,-4.4,-7.2,-2.8,2.9
1970-11-06,-0.8,-8.9,1.1,9.6
1970-11-08,-6.9,-11.1,-3.9,0.0
1970-11-12,-0.9,-2.2,1.1,0.0
1970-11-13,-0.4,-2.8,2.2,0.9
1970-11-16,2.9,1.1,3.9,0.0
1970-11-18,1.5,0.0,2.2,0.1
1970-11-19,2.4,1.1,2.8,4.2
1970-11-21,-2.6,-2.8,-2.2,0.9
1970-11-29,1.3,0.0,2.2,0.0
1970-12-02,-8.8,-12.2,-7.2,0.2
1970-12-03,-6.6,-8.9,-5.0,0.0
1970-12-05,-2.4,-5.0,-1.1,0.5
1970-12-15,-0.3,-1.1,0.0,2.4
1970-12-22,-17.9,-20.0,-15.0,0.0
1970-12-24,-18.1,-20.0,-15.0,0.0
1970-12-28,-9.3,-11.1,-7.8,0.6
1971-01-01,-0.2,-6.1,5.0,7.8
1971-01-07,-15.1,-17.2,-12.8,0.0
1971-01-09,-9.3,-12.8,-6.1,0.0
1971-01-16,-6.7,-7.8,-6.1,0.2
1971-01-17,-3.7,-7.2,-2.2,0.5
1971-01-26,-1.7,-2.8,-1.1,0.6
1971-01-27,-0.4,-1.1,0.0,0.1
1971-01-29,-0.9,-7.8,0.0,0.0
1971-02-03,-10.6,-12.8,-7.2,0.0
1971-02-04,-12.4,-15.0,-8.9,0.0
1971-02-08,-12.6,-15.0,-8.9,0.5
1971-02-09,-11.1,-12.8,-10.0,2.5
1971-02-10,-11.6,-12.2,-10.0,6.0
1971-02-14,-20.1,-26.1,-16.1,0.7
1971-02-15,-15.9,-20.0,-12.2,0.0
1971-02-17,-19.5,-23.9,-11.1,0.0
1971-02-18,-17.2,-25.0,-11.1,0.0
1971-02-19,-13.4,-18.9,-11.1,0.3
1971-02-28,-10.8,-12.8,-8.9,0.0
1971-03-01,-12.8,-15.0,-11.1,0.0
1971-03-02,-14.7,-16.1,-12.8,7.3
1971-03-04,-9.4,-12.8,-7.2,2.4
1971-03-08,-10.6,-15.0,-7.8,1.3
1971-03-10,-2.2,-2.8,-1.1,1.0
1971-03-14,-10.6,-17.2,-5.0,0.0
1971-03-15,-5.4,-10.0,-2.8,1.5
1971-03-17,-3.7,-10.0,0.0,0.0
1971-03-19,-3.2,-10.0,2.2,0.0
1971-03-20,-3.2,-7.8,0.0,0.0
1971-03-25,-3.9,-7.2,-2.2,0.0
1971-03-27,-0.7,-2.2,1.1,0.0
1971-03-28,2.6,0.0,6.1,0.1
1971-03-30,0.7,0.0,1.1,5.8
1971-03-31,1.7,-2.2,3.9,0.0
1971-04-01,1.4,-2.2,6.1,0.0
1971-04-02,4.1,1.1,8.9,0.0
1971-04-03,3.8,0.0,7.8,0.0
1971-04-06,6.3,2.2,11.1,0.0
1971-04-07,-0.1,-2.2,2.8,0.0
1971-04-08,0.4,-3.9,7.2,0.0
1971-04-09,2.8,-2.8,7.2,0.0
1971-04-10,4.1,-1.1,10.0,0.0
1971-04-11,6.4,0.0,12.2,0.0
1971-04-14,4.4,0.0,7.8,0.0
1971-04-15,1.2,-1.1,3.9,0.0
1971-04-16,-1.4,-5.0,2.2,0.2
1971-04-17,0.3,-3.9,6.1,0.0
1971-04-18,3.1,-3.9,8.9,0.0
1971-04-25,3.2,-3.9,7.2,0.0
1971-05-01,5.3,1.1,10.0,4.1
1971-05-02,4.8,1.1,7.8,0.0
1971-05-06,8.0,2.2,17.8,0.0
1971-05-08,14.9,7.2,21.1,0.0
1971-05-11,12.0,3.9,20.0,0.0
1971-05-13,14.3,8.9,22.2,0.0
1971-05-14,8.9,5.0,12.8,5.6
1971-05-17,10.2,1.1,16.1,0.0
1971-05-18,15.6,7.2,23.9,0.0
1971-05-20,22.6,12.8,27.2,0.0
1971-05-21,20.7,11.1,27.2,0.0
1971-05-22,20.5,12.8,27.8,0.4
1971-05-25,12.4,7.8,18.9,0.0
1971-05-27,13.1,3.9,20.0,0.0
1971-05-28,16.3,3.9,22.8,0.0
1971-05-29,15.9,7.2,25.0,0.0
1971-05-31,20.1,10.0,26.1,0.0
1971-06-01,13.9,7.8,17.8,0.0
1971-06-02,17.0,5.0,23.9,0.0
1971-06-04,21.5,15.0,27.2,0.0
1971-06-05,19.9,13.9,27.2,0.0
1971-06-06,17.4,10.0,25.0,6.0
1971-06-08,16.7,7.2,22.2,0.0
1971-06-11,23.8,15.0,31.1,0.1
1971-06-15,16.2,11.1,21.1,0.0
1971-06-16,16.0,12.8,21.1,0.6
1971-06-17,18.3,12.2,25.0,0.0
1971-06-18,18.3,15.0,23.9,0.0
1971-06-19,16.9,12.8,22.8,5.1
1971-06-20,16.9,11.1,22.8,0.0
1971-06-21,19.2,10.0,23.9,0.0
1971-06-22,18.8,11.1,25.0,0.0
1971-06-24,14.4,12.2,18.9,7.8
1971-06-25,15.9,10.0,22.2,8.4
1971-06-29,21.4,11.1,26.1,0.0
1971-06-30,22.7,15.0,28.9,0.0
1973-01-10,-14.0,-16.0,-11.0,0.0
1973-01-14,-8.8,-10.0,-7.0,1.6
1973-01-17,-11.6,-16.0,-8.0,0.0
1973-01-20,-28.2,-30.0,-24.0,0.0
1973-01-21,-27.4,-32.0,-21.0,0.0
1973-01-22,-24.6,-32.0,-20.0,0.0
1973-01-23,-23.4,-29.0,-16.0,0.0
1973-01-24,-19.7,-26.0,-13.0,0.0
1973-01-26,-7.0,-10.0,-4.0,0.0
1973-01-28,-11.3,-14.0,-5.0,0.0
1973-02-03,-9.2,-21.0,-7.0,0.6
1973-02-04,-7.4,-8.0,-6.0,4.8
1973-02-10,1.6,-2.0,2.0,2.5
1973-02-14,-3.0,-6.0,-1.0,0.5
1973-02-17,-1.5,-6.0,2.0,0.0
1973-02-21,-3.8,-8.0,-1.0,0.3
1973-02-22,-1.3,-3.0,0.0,1.3
1973-02-23,-1.0,-3.0,1.0,0.4
1973-02-25,-0.3,-1.0,1.0,7.1
1973-03-05,-6.8,-11.0,0.0,0.0
1973-03-06,-8.7,-15.0,-2.0,0.0
1973-03-08,-9.4,-14.0,-5.0,0.0
1973-03-09,-4.9,-10.0,-2.0,0.0
1973-03-11,-5.8,-11.0,-2.0,0.0
1973-03-13,-5.3,-11.0,0.0,0.0
1973-03-27,2.0,-1.0,5.0,0.0
1973-03-31,-0.3,-1.0,1.0,0.1
1973-04-04,9.8,4.0,17.0,0.0
1973-04-05,8.6,4.0,14.0,0.0
1973-04-06,8.7,3.0,16.0,0.0
1973-04-11,14.2,9.0,19.0,0.0
1973-04-12,16.2,9.0,20.0,0.0
1973-04-14,14.3,10.0,18.0,0.6
1973-04-16,15.8,11.0,20.0,0.8
1973-04-19,16.3,9.0,25.0,0.1
1973-04-21,14.3,10.0,20.0,10.8
1973-04-22,11.0,9.0,12.0,0.3
1973-04-25,8.3,2.0,12.0,0.0
1973-04-27,9.9,4.0,16.0,0.0
1973-04-29,9.8,7.0,12.0,0.7
1973-04-30,12.8,8.0,18.0,0.0
1973-05-01,12.2,9.0,18.0,2.0
1973-05-03,15.7,5.0,24.0,0.0
1973-05-06,13.6,4.0,20.0,0.0
1973-05-07,14.0,11.0,19.0,2.2
1973-05-12,15.3,6.0,19.0,0.0
1973-05-24,19.7,12.0,25.0,0.0
1973-05-25,19.4,11.0,26.0,0.0
1973-05-26,20.6,10.0,27.0,0.0
1973-05-27,17.3,11.0,24.0,1.0
1973-05-31,13.5,8.0,18.0,0.0
